G15#13302719#1141382	119.47346	25.96081	119.48947	25.97489	[]
46	6428
41	5888
28	4487
G1501#1231976#876969	119.52941	26.28497	119.41227	26.23698	null
1405	4468
1146	3661
1072	3431
1263	4026
1163	3714
964	3094
1562	4957
2760	8688
3781	11868
3170	9965
3457	10859
3607	11327
4437	13911
3531	11090
3603	11314
3819	11987
4395	13781
2861	9003
2833	8916
1798	5692
2212	6982
2590	8159
1735	5496
1416	4502
G72#950695#700499	118.53117	24.86554	118.50768	24.91758	[]
1061	12964
676	8733
546	7304
417	5886
497	6766
638	8315
1062	12975
2106	24447
3430	38996
3498	39743
4551	51314
4003	45292
4281	48347
3462	39347
3991	45161
4795	53995
4781	53842
4507	50831
4991	56150
3925	44436
3208	36556
2681	30765
1797	21051
1214	14645
G1514#12837154#790024	118.02885	27.70446	117.99682	27.60968	[13, 23, 13, 8, 10, 17, 18, 29, 66, 103, 99, 97, 79, 91, 101, 106, 88, 111, 79, 46, 66, 46, 26, 22]
2	216
2	216
0	115
3	267
2	216
1	165
4	318
4	318
13	777
6	420
10	624
10	624
7	471
6	420
13	777
17	981
16	930
5	369
12	726
9	573
15	879
12	726
3	267
1	165
G72#14947093#14947104	118.1798	25.30681	118.16571	25.31991	null
31	19
26	-2
16	-46
54	119
9	-77
27	1
34	32
55	124
90	277
104	338
137	482
175	649
166	609
194	732
156	566
205	780
152	548
126	434
128	443
84	251
68	180
65	168
54	119
56	128
G3#14726547#1232066	118.18764	27.16758	118.13144	27.22805	null
222	3803
167	2927
126	2274
102	1891
72	1413
137	2449
192	3325
523	8599
840	13649
958	15529
1272	20531
1018	16484
1142	18460
1267	20452
1238	19990
1210	19543
1130	18269
942	15274
704	11482
628	10271
542	8901
408	6766
329	5508
219	3755
